Title,Properties
Pemilihan Presiden Indonesia 1968,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1968
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1963
| previous_year      = 1963
| next_election      = Pemilihan Presiden Indonesia 1973
| next_year          = 1973
| election_date      = 27 Maret 1968
| votes_for_election = 616 suara anggota [[Majelis Permusyawaratan Rakyat Sementara]]
| needed_votes       = Ditetapkan berdasarkan perolehan suara terbanyak
| image1 = [[Berkas:Jendral Soeharto2.jpg|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''616'''
| percentage1        = '''100,00%'''
| image2             = 
| nominee2           = 
| party2             = 
| electoral_vote2    = 
| percentage2        = 
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 100
|partycolor1  = {{Angkatan Bersenjata Republik Indonesia/meta/color}}
|divisionname ={{white|Hasil suara}}
}}
|map_image         = Hasil Pilpres 1968.svg
|map_caption       = Suara Majelis Permusyawaratan Rakyat Sementara 
{{legend|#ED1B34|Soeharto: 616 kursi}}
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]] [[Kepresidenan Sementara Soeharto|(Pejabat)]]
| before_party       = ABRI
| after_election     = [[Soeharto]]
| after_party        = ABRI
}}"
Peristiwa Cimanggis,
Gempa bumi Bali 1976,"{{Infobox earthquake
|title              = Gempa bumi Bali 1976<br>''Linuh Bali 1976''
|timestamp          = 1976-07-14 07:13:24
|anss-url           = usp0000hbg
|isc-event          = 711163
|image              = COLLECTIE TROPENMUSEUM Hindoeïstische tempel op Buleleng Bali TMnr 60022107.jpg
|image alt          =
|caption       = Sebuah Pura di [[Buleleng]] rusak parah
|map                =
|map alt            =
|image name         =
|map2               = {{Location map | Indonesia Bali
 | label=
 | lat=-8.227
 | long=114.775
 | mark=Bullseye1.png
 | marksize=60
 | position=top
 | width= 250
 | float=right
 | caption=}}
|mapsize            =
|caption            =
|local-date         = {{Start date|1976|07|14}}
|local-time         = 15:13 [[Waktu Indonesia Timur|WITA]]
|duration           =
|magnitude          = 6.5 [[Skala kekuatan Moment|M<sub>w</sub>]]<ref name=""NGDC"">{{cite web|url=http://www.ngdc.noaa.gov/nndc/struts/results?eq_0=4731&t=101650&s=13&d=22,26,13,12&nd=display|title=Significant Earthquake|last=National Geophysical Data Center|author-link=National Geophysical Data Center|accessdate=12 June 2015|archive-date=2020-08-28|archive-url=https://web.archive.org/web/20200828114505/https://www.ngdc.noaa.gov/nndc/struts/results?eq_0=4731&t=101650&s=13&d=22,26,13,12&nd=display|dead-url=no}}</ref>
|depth              = {{convert|25,4|km|mi|0|abbr=on}}<ref>{{cite web|author1=USGS|title=ShakeMap Atlas (Version 1.0) – 1976-07-14-0713|url=https://earthquake.usgs.gov/earthquakes/shakemap/atlas/shake/197607140713/|publisher=[[United States Geological Survey]]|accessdate=12 June 2015|date=November 8, 2008|archive-date=2023-02-15|archive-url=https://web.archive.org/web/20230215024856/https://earthquake.usgs.gov/earthquakes/shakemap/atlas/shake/197607140713/|dead-url=no}}</ref>
|location           = {{coord|-8.227|114.775|region:ID_type:event|display=inline,title}}<ref name=""Utsu"">{{cite web|url=http://iisee.kenken.go.jp/utsu/index_eng.html|title=Catalog of Damaging Earthquakes in the World (Through 2009)|last=Utsu|first=T.|publisher=International Institute of Seismology and Earthquake Engineering|accessdate=10 November 2012|archive-date=2010-03-06|archive-url=https://web.archive.org/web/20100306180217/http://iisee.kenken.go.jp/utsu/index_eng.html|dead-url=no}}</ref>
|type               =
|countries affected = [[Bali]], [[Indonesia]]
|damage             = [[US$]]195 Miliar
|intensity          = {{MMI|IX}}
|PGA                = <!-- NN''[[Peak ground acceleration|g]]'' -->
|landslide          = Banyak
|casualties         = 573 tewas <br> 4,750+ luka
}}"
Dirgantara Air Service Penerbangan 5940,"{{Infobox aircraft occurrence
| name = Dirgantara Air Service Penerbangan 5940
| image = N961BW CASA 212 MAN 14FEB09 (6785031410).jpg
| caption = Sebuah [[CASA C-212 Aviocar]], jenis yang sama dengan pesawat yang mengalami kecelakaan
| date = {{start date|1996|12|7|df=y}}
| summary = [[Kegagalan mesin saat lepas landas]]
| occurrence_type = Kecelakaan
| site = Dekat [[Bandar Udara Internasional Syamsudin Noor]] , [[Banjarmasin]], [[Kalimantan Selatan]], Indonesia
| origin = [[Bandar Udara Internasional Syamsudin Noor]], [[Banjarmasin]], Indonesia
| destination = [[Bandar Udara H. Asan]], [[Sampit]], Indonesia 
| passengers = 15 (termasuk 1 anak)
| crew = 2
| fatalities = 18 (termasuk 2 di tanah)
| survivors = 1 (awalnya 2)
| injuries = 3 (termasuk 2 di tanah)
| aircraft_type = [[CASA C-212 Aviocar]]
| operator = [[Dirgantara Air Service]]
| tail_number = PK-VSO
}}"
Indonesia dalam tahun 1995,
Indonesia dalam tahun 1980,
Festival Film Indonesia 1982,"{{Infobox film awards
| number          = 13
| award           = Festival Film Indonesia
| image           = Dance performance at 1982 Indonesian Film Festival, Festival Film Indonesia (1982), 1983, front cover.jpg
| alt             = 
| caption         = Pembukaan Festival Film Indonesia 1982, Jakarta
| date            = 9-14 Agustus 1982
| site            = [[Jakarta]]
| host            = 
| preshow         = 
| producer         = 
| director         = 
| best_film        = ''[[Serangan Fajar]]''
| most_wins        = ''[[Serangan Fajar]]'' (5)
| network          = [[TVRI (saluran televisi)|TVRI]]
| most_nominations =
| duration         = 
| ratings          =
| last             = [[Festival Film Indonesia 1981|1981]]
| next             = [[Festival Film Indonesia 1983|1983]]
}}"
Perjanjian Persahabatan dan Kerja Sama di Asia Tenggara,
Surat Perintah Sebelas Maret,"{{Infobox document|document_name=Surat Perintah Sebelas Maret|image={{Switcher|[[File:Supersemar I.JPG|frameless]]|Versi militer dari dokumen Supersemar|[[File:Surat Perintah Sebelas Maret - President version.jpg|frameless]]Versi kedua|default=1}}|caption={{Collapsible list
| bullets = on
| title   = Versi militer dari Supersemar
}}|location_of_document=Tidak diketahui|signers=[[Soekarno]]|date_ratified=11 Maret 1966|date_repeal=28 Oktober 1971|purpose=Memberikan mandat kepada [[Letnan Jenderal]] [[Soeharto]], sebagai Panglima [[Kopkamtib]], untuk mengambil semua tindakan yang ""dianggap perlu"" untuk mengatasi situasi keamanan dan stabilitas pemerintahan.}}"
Merpati Nusantara Airlines Penerbangan 6715,
Garuda Indonesia Penerbangan 152,
Puteri Indonesia 1995,
Kejurnas Utama PSSI 1978–1979,
Grand Prix sepeda motor Indonesia 1996,"{{Infobox Grand Prix motorcycle race report
| Grand Prix = Indonesia
| flag = Indonesia
| Location = Sirkuit Sentul
| Course_mi = 2.56
| Course_km = 4.12
| Race_No = 2
| Season_No = 15
| Date = 7 April
| Year = 1996
| Image = Sental International Circuit.svg
| Pole_Rider_500 = [[Mick Doohan]] 
| Pole_Rider_500_Country = Australia
| Pole_Time_500 = 1:26.883
| Fast_Rider_500 = [[Mick Doohan]] 
| Fast_Rider_500_Country = Australia
| Fast_Time_500 = 1:27.139
| First_Rider_500 = [[Mick Doohan]]  
| First_Rider_500_Country = Australia
| Second_Rider_500 = [[Alex Barros]]
| Second_Rider_500_Country = Brazil
| Third_Rider_500 = [[Loris Capirossi]]
| Third_Rider_500_Country = Italy
| Pole_Rider_250 = [[Tetsuya Harada]]
| Pole_Rider_250_Country = Japan
| Pole_Time_250 = 1:29.257
| Fast_Rider_250 = [[Tetsuya Harada]]
| Fast_Rider_250_Country = Japan
| Fast_Time_250 = 1:29.696
| First_Rider_250 = [[Tetsuya Harada]]
| First_Rider_250_Country = Japan
| Second_Rider_250 = [[Max Biaggi]]
| Second_Rider_250_Country = Italy
| Third_Rider_250 = [[Ralf Waldmann]]
| Third_Rider_250_Country = Germany
| Pole_Rider_125 = [[Haruchika Aoki]]
| Pole_Rider_125_Country = Japan
| Pole_Time_125 = 1:35.138
| Fast_Rider_125 = [[Haruchika Aoki]]
| Fast_Rider_125_Country = Japan
| Fast_Time_125 = 1:35.068
| First_Rider_125 = [[Masaki Tokudome]]
| First_Rider_125_Country = Japan
| Second_Rider_125 = [[Haruchika Aoki]]
| Second_Rider_125_Country = Japan
| Third_Rider_125 = [[Peter Öttl]]
| Third_Rider_125_Country = Germany
|}}"
Kejuaraan Dunia IBF 1989,
Pesta Olahraga Asia Tenggara 1997,"{{Infobox games 
| Name                   = Pesta Olahraga Asia Tenggara 1997
| Other name             = SEA Games XIX
| Logo                   = Seagames1997.png
| Optional caption       =  
| Host city              = [[Daerah Khusus Ibukota Jakarta|Jakarta]]
| Country = {{INA}}
| Nations participating  = 10 
| Athletes participating = 6007 (termasuk ofisial)
| Events                 = 440 dari 34 cabang olahraga
| Opening ceremony       = [[11 Oktober]] [[1997]] 
| Closing ceremony       = [[19 Oktober]] [[1997]] 
| Officially opened by   = [[Soeharto]]{{br}}<small>[[Presiden Republik Indonesia]]</small>
| Officially closed by   = [[Soeharto]]{{br}}<small>[[Presiden Republik Indonesia]]</small>
| Athlete's Oath         =  
| Judge's Oath           = 
| Torch lighter          = 
| Stadium                = [[Stadion Gelora Bung Karno|Stadion Senayan]]
| Website                = [https://web.archive.org/web/19980111004346/http://seagames.wasantara.net.id/ Pesta Olahraga Asia Tenggara 1997]
| previous = [[Pesta Olahraga Asia Tenggara 1995|Chiangmai 1995]]
| next = [[Pesta Olahraga Asia Tenggara 1999|Bandar Seri Begawan 1999]]
}}"
Puteri Indonesia 1994,
Gempa bumi Kalabahi 1991,"{{Infobox earthquake
|title              = Gempa bumi Kalabahi 1991
|image              =
|imagecaption       =
|map2 = {{Location map | Indonesia
 | relief = yes
 | label =
 | lat = -8.099
 | long = 124.681
 | mark = Bullseye1.png
 | marksize = 40
 | position = top
 | width = 250
 | float = right
 | caption = }}
|image name         =
|date               = 4 Juli 1991
|origintime         = 11:43 UTC
|duration           =
|magnitude          = 6.9 [[Skala Richter|M<sub>w</sub>]]
|intensity          =
|depth              = {{convert|33.3|km|abbr=on}}
|location           = {{coord|-8.099|124.681|display=inline,title}}
|countries affected =
|tsunami            =
|casualties         = 23 meninggal dunia
}}"
Kejuaraan Nasional PSSI 1975,
Tragedi Trisakti,"{{Infobox civilian attack
| title            = Tragedi Trisakti
| partof           = [[Kerusuhan Mei 1998]]
| image            = Trisakti shooting schematics.png
| image_size       = 300px
| caption          = Garis besar situasi di [[Universitas Trisakti]] selama penembakan
| location         = [[Jakarta]], Indonesia
| target           = Mahasiswa di [[Universitas Trisakti]]
| date             = {{start date and age|1998|05|12|df=y}}
| coordinates      = {{Coord|-6.1675|106.79|type:event_region:ID|display=it}}
| time             = 
| timezone         = 
| fatalities       = [[Elang Mulia Lesmana]]<br>[[Heri Hertanto]]<br>[[Hafidin Royan]]<br>[[Hendriawan Sie]]
| injuries         = 15
| perp             = [[Tentara Nasional Indonesia Angkatan Darat]]
}}"
Festival Film Indonesia 1991,
Festival Film Indonesia 1979,
Indonesia dalam tahun 1969,
Daftar Gerakan Mahasiswa Indonesia 1998,
SilkAir Penerbangan 185,
Gempa bumi Kerinci 1995,"{{Infobox earthquake
| name = Gempa bumi Kerinci 1995
| timestamp = 1995-10-06 18:09:45
| local-time = 1:09 WIB
| anss-url = usp00074ph
| isc-event = 74638
| magnitude = 6.8 {{M|w|link=yes}}<br>6.9–7.0 {{M|s|link=yes}}
| depth = 33,0 km
| fault = [[Sesar Besar Sumatra]]
| type = [[Sesar (geologi)|Strike-slip]]
| affected = [[Sumatra]], [[Indonesia]]
| intensity = {{MMI|8}}<ref name=""BMKG"">{{cite web |title=Katalog Gempabumi Signifikan dan Dirasakan |url=https://www.bmkg.go.id/gempabumi/katalog-gempabumi-signifikan.bmkg |website=bmkg.go.id |publisher=BMKG |access-date=11 August 2021 |archive-date=2021-07-25 |archive-url=https://web.archive.org/web/20210725043658/https://www.bmkg.go.id/gempabumi/katalog-gempabumi-signifikan.bmkg |dead-url=no }}</ref>
| landslide = Ya
| aftershocks = Ya<br>Terbesar: {{m|b}} 5.3<ref name=""M 5.3 - southern Sumatra, Indonesia"">{{cite web |title=M 5.3 - southern Sumatra, Indonesia |url=https://earthquake.usgs.gov/earthquakes/eventpage/usp00074pj/executive |website=USGS-ANSS |publisher=USGS |access-date=1 March 2021 |archive-date=2022-02-26 |archive-url=https://web.archive.org/web/20220226102512/https://earthquake.usgs.gov/earthquakes/eventpage/usp00074pj/executive |dead-url=no }}</ref>
| casualties = 84–100 tewas,<ref name=""INDONESIA: SUMATERA, JAMBI PROVINCE"">{{cite web |title=INDONESIA: SUMATERA, JAMBI PROVINCE |url=https://www.ngdc.noaa.gov/hazel/view/hazards/earthquake/event-more-info/5422 |website=NGDC NCEI |publisher=NCEI |access-date=1 March 2021 |archive-date=2021-08-11 |archive-url=https://web.archive.org/web/20210811075457/https://www.ngdc.noaa.gov/hazel/view/hazards/earthquake/event-more-info/5422 |dead-url=no }}</ref> 2.073 terluka
| location = {{coord|2.045|101.436|display=inline,title}}
| map2 = {{Location map| Indonesia Sumatra
|relief = 2
|alt     = epicenter.
|lat_deg = -2.045
|lon_deg = 101.436
| mark = Bullseye1.png
| marksize = 40
}}
| local-date = {{Start date|1995|10|07}}
}}"
Indonesia dalam tahun 1997,
Aksi 5 Agustus 1989,
Pembantaian di Indonesia 1965–1966,"{{Infobox civilian attack
| title           = Pembantaian di Indonesia 1965–1966
| partof          = [[Perang Dingin]] dan [[Transisi ke Orde Baru]]
|image=Anti PKI Literature.jpg
|alt=
|caption=Buku anti-PKI
| location        = [[Indonesia]]
| target          = Anggota dan simpatisan PKI, anggota [[Gerwani]], [[Abangan|Abangan Jawa]],<ref name=""Ricklefs 1991, p. 288"" /> [[atheis]], ""[[kafir]]"" dan ""[[Tionghoa-Indonesia|Orang Indonesia keturunan Tionghoa]]""<ref name=Melvin>{{cite journal |last1=Melvin |first1=Jess |year=2017 |title=Mechanics of Mass Murder: A Case for Understanding the Indonesian Killings as Genocide |journal=[[Journal of Genocide Research]] |volume=19 |issue=4 |pages=487–511 |doi=10.1080/14623528.2017.1393942 |doi-access=free }}</ref>
| date            = 1965–1966
| type            = [[Politisida]], [[pembunuhan massal]], [[genosida]]<ref name=Melvin />
| fatalities      = {{nowrap|500.000<ref name=""Robinson2018""/>{{rp|3}} sampai 1.000.000<ref name=""Robinson2018"">{{cite book |last=Robinson |first=Geoffrey B. |date=2018 |title=The Killing Season: A History of the Indonesian Massacres, 1965–66 |url=https://press.princeton.edu/titles/11135.html |publisher=[[Princeton University Press]] |isbn=978-1-4008-8886-3 }}</ref>{{rp|3}}<ref name=""auto1"">{{cite book |last=Melvin |first=Jess |date=2018 |title=The Army and the Indonesian Genocide: Mechanics of Mass Murder |url=https://www.routledge.com/The-Army-and-the-Indonesian-Genocide-Mechanics-of-Mass-Murder/Melvin/p/book/9781138574694 |publisher=[[Routledge]] |page=1 |isbn=978-1-138-57469-4 }}</ref><ref name=""Blumenthal80"">Mark Aarons (2007). ""[https://books.google.com/books?id=dg0hWswKgTIC&lpg=PA80&pg=PA69#v=onepage&q&f=false Justice Betrayed: Post-1945 Responses to Genocide]."" In David A. Blumenthal and Timothy L. H. McCormack (eds). ''[http://www.brill.com/legacy-nuremberg-civilising-influence-or-institutionalised-vengeance The Legacy of Nuremberg: Civilising Influence or Institutionalised Vengeance? (International Humanitarian Law).] {{Webarchive|url=https://web.archive.org/web/20160105053952/http://www.brill.com/legacy-nuremberg-civilising-influence-or-institutionalised-vengeance |date=2016-01-05 }}'' [[Martinus Nijhoff Publishers]]. {{ISBN|9004156917}} p.&nbsp;[https://books.google.com/books?id=dg0hWswKgTIC&pg=PA80 80].</ref><ref name=""indoholo"">[http://time.com/4055185/indonesia-anticommunist-massacre-holocaust-killings-1965/ The Memory of Savage Anticommunist Killings Still Haunts Indonesia, 50 Years On], ''Time''</ref>}}
| perps           = [[Tentara Nasional Indonesia Angkatan Darat|TNI AD]] dan berbagai macam pasukan bunuh diri, yang difasilitasi dan digiatkan oleh Amerika Serikat dan negara Barat lainnya<ref>{{cite book |last=Robinson |first=Geoffrey B. |date=2018 |title=The Killing Season: A History of the Indonesian Massacres, 1965–66 |url=https://press.princeton.edu/titles/11135.html |publisher=[[Princeton University Press]] |pages=206–207|isbn=978-1-4008-8886-3 |quote=""In short, Western states were not innocent bystanders to unfolding domestic political events following the alleged coup, as so often claimed. On the contrary, starting almost immediately after October 1, the United States, the United Kingdom, and several of their allies set in motion a coordinated campaign to assist the Army in the political and physical destruction of the PKI and its affiliates, the removal of Sukarno and his closest associates from political power, their replacement by an Army elite led by Suharto, and the engineering of a seismic shift in Indonesia's foreign policy towards the West. They did this through backdoor political reassurances to Army leaders, a policy of official silence in the face of the mounting violence, a sophisticated international propaganda offensive, and the covert provision of material assistance to the Army and its allies. In all these ways, they helped to ensure that the campaign against the Left would continue unabated and its victims would ultimately number in the hundreds of thousands.""}}</ref><ref name=""Melvintelegrams"">{{cite web |url=http://indonesiaatmelbourne.unimelb.edu.au/telegrams-confirm-scale-of-us-complicity-in-1965-genocide/ |title=Telegrams confirm scale of US complicity in 1965 genocide |last=Melvin |first=Jess |date=20 October 2017 |website=Indonesia at Melbourne |publisher=[[University of Melbourne]] |access-date=21 October 2017 |quote=The new telegrams confirm the US actively encouraged and facilitated genocide in Indonesia to pursue its own political interests in the region, while propagating an explanation of the killings it knew to be untrue.}}</ref><ref name=""Simpson2010"">{{cite book |last=Simpson |first=Bradley |date=2010 |title=Economists with Guns: Authoritarian Development and U.S.–Indonesian Relations, 1960–1968 |url=https://www.sup.org/books/title/?id=7853 |publisher=[[Stanford University Press]] |page=193 |isbn=978-0-8047-7182-5 |quote=""Washington did everything in its power to encourage and facilitate the Army-led massacre of alleged PKI members, and U.S. officials worried only that the killing of the party's unarmed supporters might not go far enough, permitting Sukarno to return to power and frustrate the [Johnson] Administration's emerging plans for a post-Sukarno Indonesia. This was efficacious terror, an essential building block of the [[neoliberal]] policies that the West would attempt to impose on Indonesia after Sukarno's ouster.""}}</ref><ref name=""tribunal"">{{cite news |last=Perry |first=Juliet |date=21 July 2016 |title=Tribunal finds Indonesia guilty of 1965 genocide; US, UK complicit |url=http://www.cnn.com/2016/07/21/asia/indonesia-genocide-panel/index.html |publisher=CNN |access-date=5 June 2017}}</ref><ref>{{cite book |last1=Bevins |first1=Vincent|authorlink=Vincent Bevins |title=[[The Jakarta Method|The Jakarta Method: Washington's Anticommunist Crusade and the Mass Murder Program that Shaped Our World]]|date=2020 |publisher= [[PublicAffairs]]|page=157 |isbn= 978-1541742406|quote=The United States was part and parcel of the operation at every stage, starting well before the killing started, until the last body dropped and the last political prisoner emerged from jail, decades later, tortured, scarred, and bewildered.}}</ref>}}"
Indonesia dalam tahun 1987,
Kecelakaan Vickers Viscount Samudra Hindia 1971,"{{Infobox Aircraft occurrence
|name             = Kecelakaan Vickers Viscount Samudra Hindia 1971
|occurrence_type  = Kecelakaan
|image            = Cambrian viscount g-amon in 1963 arp.jpg
|image_size       = 230
|alt              = 
|caption          = [[Vickers Viscount]], pesawat yang mirip dengan yang mengalami kecelakaan
|date             = {{Start date and age|1971|11|10}}
|type             = 
|site             = Lepas pantai [[Padang, Indonesia|Padang]], [[Sumatra]], [[Indonesia]]
|coordinates      = 
|aircraft_type    = [[Vickers Viscount]]
|aircraft_name    = 
|operator         = [[Merpati Nusantara Airlines]]
|tail_number      = ''PK-MVS''
|origin           = [[Bandar Udara Kemayoran]], [[Jakarta]], [[Indonesia]]
|destination      = [[Bandar Udara Tabing]], [[Padang, Indonesia|Padang]], [[Indonesia]]
|passengers       = 62
|crew             = 7
|injuries         = 
|fatalities       = 69 (semua)
|survivors        = 0
}}"
Indonesia dalam tahun 1976,
Merpati Nusantara Airlines Penerbangan 106,
Temuan Wonoboyo,"{{Infobox artifact
| name          = Temuan Wonoboyo
| image         = [[Berkas:Wonoboyo Hoard.jpg|360px]]
| image_caption = Replika temuan Wonoboyo, temuan artefak emas dan perak, dipamerkan di Museum [[Prambanan]]. Temuan Wonoboyo asli disimpan di [[Museum Nasional Indonesia]], [[Jakarta]].
| material      = Emas dan perak 
| size          = 
| writing       =
| created       = Abad ke-8 sampai ke-9 Masehi
| discovered    = 
| location      = [[Museum Nasional Indonesia]], [[Jakarta]]
| id            = 
| registration = 
}}"
Gempa bumi Irian Barat 1989,"{{Infobox earthquake
|title              = Gempa bumi Irian Jaya 1989
|timestamp          = 1989-08-01 00:18:04
|anss-url           = usp0003xwt
|isc-event          = 393850
|image              =
|image alt          =
|imagecaption       =
|map2               = {{Location map | Indonesia Papua Pegunungan
 | label=
 | lat=-4.511
 | long=139.022
 | mark=Bullseye1.png
 | marksize=50
 | position=top
 | width= 250
 | float=right
 | caption=
 | relief=}}
|map alt            =
|image name         =
|local-date               = {{Start date|1989|08|1}}
|local-time         = 09:17 [[WIT]]
|duration           =
|magnitude          = 6.0 [[Moment magnitude scale|M<sub>w</sub>]]
|depth              =
|intensity          = {{MMI|8}}
|location           = {{coord|-4.511|139.022|display=inline, title}}<ref name=""NGDC"">{{cite web | url=http://www.ngdc.noaa.gov/nndc/struts/results?eq_0=5207&t=101650&s=13&d=22,26,13,12&nd=display | title=Significant earthquake | publisher=[[National Geophysical Data Center]] | accessdate=18 August 2013 | archive-date=2017-08-30 | archive-url=https://web.archive.org/web/20170830234946/https://www.ngdc.noaa.gov/nndc/struts/results?eq_0=5207&t=101650&s=13&d=22,26,13,12&nd=display | dead-url=no }}</ref>
|type               = [[Sesar|''Dip-slip'']]
|countries affected = [[Indonesia]]
|tsunami            =
|casualties         = 120 tewas<br /> 120 luka-luka
}}"
Indonesia dalam tahun 1996,
Pembantaian Purwodadi,
Mandala Airlines Penerbangan 660,
Peristiwa Sanggoledo,
Garuda Indonesia Penerbangan 708,"{{Infobox aircraft occurrence
| name            = Garuda Indonesian Airways Penerbangan 708
| image           = Lockheed L-188 Electra, Garuda Airlines (cropped).jpg
| image_upright   = 1.2
| caption         = Sebuah pesawat Lockheed L-188C Electra Garuda Indonesian Airways yang serupa dengan pesawat yang mengalami kecelakaan.
| occurrence_type = Kecelakaan
| date            = 16 Februari 1967
| summary         = [[Kelalaian pilot]], cuaca buruk
| site            = [[Bandar Udara Internasional Sam Ratulangi|Bandar Udara Mapanget]], [[Manado]], Indonesia
| aircraft_type   = [[Lockheed L-188 Electra|Lockheed L-188C Electra]]
| operator        = [[Garuda Indonesia|Garuda Indonesian Airways]]
| tail_number     = PK-GLB
| origin          = [[Bandar Udara Internasional Kemayoran|Bandar Udara Kemayoran]], [[Jakarta]]
| stopover0       = [[Bandar Udara Internasional Juanda|Bandar Udara Juanda]], [[Surabaya]]
| last_stopover   = [[Bandar Udara Internasional Sultan Hasanuddin|Bandar Udara Mandai]], [[Makassar]]
| destination     = Bandar Udara Mapanget, Manado
| passengers      = 84
| crew            = 8
| fatalities      = 22
| survivors       = 70
| occupants       = 92
}}"
Gempa bumi Flores 1982,
Garuda Indonesia Penerbangan 150,"{{Infobox Airliner accident
|name          = Garuda Indonesia Airways Penerbangan 150
|Date          = 24 September 1975
|Type          = Jatuh dalam pendekatan pada cuaca buruk
|occurrence_type=insiden
|Site          = dekat [[Palembang]], [[Indonesia]]
|Fatalities    = 30 (19 di pesawat, 6 di darat)
|image=Garuda Fokker F28-1000 Volpati-1.jpg
|caption=Pesawat serupa dengan pesawat yang mengalami kecelakaan.
|Injuries      = 5
|Aircraft Type = [[Fokker F28]]
|Operator      = [[Garuda Indonesia]]
|Tail_number   = PK-GVC
|Passengers    = 70
|crew          = 5
|Survivors     = 40
|Origin=[[Bandar Udara Kemayoran]], [[Jakarta]]
|Destination=[[Bandar Udara Sultan Mahmud Badaruddin II]], [[Palembang]]
}}"
Komando Jihad,
Penggusuran Simprug,
Pemilihan Presiden Indonesia 1973,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1973
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1968
| previous_year      = 1968
| next_election      = Pemilihan Presiden Indonesia 1978
| next_year          = 1978
| election_date      = 10 Maret 1973
| votes_for_election = 590 suara anggota [[Majelis Permusyawaratan Rakyat Republik Indonesia]]{{efn|name=MPR|Jumlah anggota MPR adalah hasil dari penjumlahan Anggota DPR, yaitu 460 anggota dan Anggota Fraksi Urusan Daerah sebanyak 130 anggota, yang berlaku dari 1973-1988.}}
| needed_votes       = 393 suara anggota<ref>{{cite book|url=https://www.google.co.id/books/edition/Ketetapan_ketetapan_Majelis_Permusyawara/J3q7AAAAIAAJ?hl=en|last=Penerangan, Republik Indonesia|first=Departemen|title=Ketetapan-ketetapan Majelis Permusyawaratan Rakyat Republik Indonesia, tahun 1973|page=49|accessdate=29 December 2022}}</ref>{{efn|name=Voting|Jumlah untuk menyetujui calon presiden agar menjadi presiden adalah 2/3 anggota dari seluruh anggota}}
| image1             = [[Berkas:Jenderal TNI Soeharto.png|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''590'''
| percentage1        = '''100,00%'''
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 100
|partycolor1  = {{Golongan Karya/meta/color}}
|divisionname =Hasil suara
}}
|map_image         = Hasil Pilpres 1973.svg
|map_caption       = Suara Majelis Permusyawaratan Rakyat
{{legend|#FFFF00|Soeharto: 590 kursi}} 
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]]
| before_party       = Golongan Karya
| after_election     = [[Soeharto]]
| after_party        = Golongan Karya
}}"
Peristiwa Cicendo,
Indonesia dalam tahun 1977,
Pemilihan umum legislatif Indonesia 1992,"{{Infobox Election
| election_name      = Pemilihan umum legislatif Indonesia 1992
| country            = Indonesia
| type               = Parlementer
| ongoing            = no
| previous_election  = Pemilihan umum legislatif Indonesia 1987
| previous_year      = 1987
| next_election      = Pemilihan umum legislatif Indonesia 1997
| next_year          = 1997
| seats_for_election = 400 kursi [[Dewan Perwakilan Rakyat]]
| election_date      = {{Start date|1992|6|9}}

| image1             = <!--[[Berkas:Logo_Golkar.svg|x100px]]-->
| party1             = Golongan Karya
| last_election1     = 299 kursi, 73,11%
| seats1             = '''282'''
| seat_change1       = {{decrease}}17
| popular_vote1      = '''66.599.331'''
| percentage1        = '''68,10%'''
| swing1             = {{decrease}}5,01%

| image2             = <!--[[Berkas:Logo PPP (1973-1982).svg|x100px]]-->
| party2             = Partai Persatuan Pembangunan
| last_election2     = 61 kursi, 15,96%
| seats2             = 62
| seat_change2       = {{increase}}1
| popular_vote2      = 16.624.647
| percentage2        = 17,00%
| swing2             = {{increase}}1,04%

| image3             = <!--[[Berkas:Lambang PDI.jpg|x100px]]-->
| party3             = Partai Demokrasi Indonesia
| last_election3     = 40 kursi, 10,93%
| seats3             = 56
| seat_change3       = {{increase}}16
| popular_vote3      = 14.565.556
| percentage3        = 14,89%
| swing3             = {{increase}}3,96%
}}"
Indonesia dalam tahun 1966,
